name k time
../data/synthetic/polytime_cost/all_n/random_split_10_7_k50.txt 8.0 39
../data/synthetic/polytime_cost/all_n/random_split_130_5_k60.txt 41.0 1709
../data/synthetic/polytime_cost/all_n/random_split_50_5_k40.txt 25.0 538
../data/synthetic/polytime_cost/all_n/random_split_60_1_k90.txt 44.0 825
../data/synthetic/polytime_cost/all_n/random_split_70_7_k80.txt 49.0 1104
../data/synthetic/polytime_cost/all_n/random_split_40_2_k90.txt 42.0 309
../data/synthetic/polytime_cost/all_n/random_split_150_7_k60.txt 39.0 2231
../data/synthetic/polytime_cost/all_n/random_split_30_5_k40.txt 26.0 114
../data/synthetic/polytime_cost/all_n/random_split_20_7_k70.txt 30.0 66
../data/synthetic/polytime_cost/all_n/random_split_40_2_k70.txt 35.0 268
../data/synthetic/polytime_cost/all_n/random_split_20_6_k90.txt 27.0 85
../data/synthetic/polytime_cost/all_n/random_split_20_3_k90.txt 20.0 91
../data/synthetic/polytime_cost/all_n/random_split_90_3_k70.txt 46.0 991
../data/synthetic/polytime_cost/all_n/random_split_60_3_k40.txt 26.0 770
../data/synthetic/polytime_cost/all_n/random_split_150_1_k100.txt 53.0 1999
../data/synthetic/polytime_cost/all_n/random_split_30_5_k70.txt 47.0 194
../data/synthetic/polytime_cost/all_n/random_split_160_8_k100.txt 64.0 1954
../data/synthetic/polytime_cost/all_n/random_split_90_8_k50.txt 32.0 1257
../data/synthetic/polytime_cost/all_n/random_split_170_7_k20.txt 5.0 2277
../data/synthetic/polytime_cost/all_n/random_split_80_6_k80.txt 56.0 1056
../data/synthetic/polytime_cost/all_n/random_split_50_3_k10.txt 7.0 478
../data/synthetic/polytime_cost/all_n/random_split_20_7_k40.txt 23.0 68
../data/synthetic/polytime_cost/all_n/random_split_80_3_k90.txt 47.0 1080
../data/synthetic/polytime_cost/all_n/random_split_100_3_k10.txt 7.0 1574
../data/synthetic/polytime_cost/all_n/random_split_180_7_k30.txt 21.0 2279
../data/synthetic/polytime_cost/all_n/random_split_60_1_k60.txt 33.0 882
../data/synthetic/polytime_cost/all_n/random_split_150_1_k20.txt 11.0 1816
../data/synthetic/polytime_cost/all_n/random_split_40_4_k30.txt 18.0 277
../data/synthetic/polytime_cost/all_n/random_split_190_5_k100.txt 69.0 2552
../data/synthetic/polytime_cost/all_n/random_split_80_5_k90.txt 58.0 1085
../data/synthetic/polytime_cost/all_n/random_split_70_6_k40.txt 29.0 829
../data/synthetic/polytime_cost/all_n/random_split_130_6_k80.txt 57.0 1591
../data/synthetic/polytime_cost/all_n/random_split_120_1_k90.txt 55.0 1578
../data/synthetic/polytime_cost/all_n/random_split_110_2_k30.txt 9.0 1236
../data/synthetic/polytime_cost/all_n/random_split_80_5_k30.txt 27.0 1000
../data/synthetic/polytime_cost/all_n/random_split_130_1_k50.txt 26.0 1534
../data/synthetic/polytime_cost/all_n/random_split_90_5_k90.txt 53.0 1436
../data/synthetic/polytime_cost/all_n/random_split_100_6_k100.txt 73.0 1225
../data/synthetic/polytime_cost/all_n/random_split_120_2_k100.txt 59.0 1521
../data/synthetic/polytime_cost/all_n/random_split_150_7_k10.txt 6.0 2181
../data/synthetic/polytime_cost/all_n/random_split_130_8_k70.txt 40.0 2100
../data/synthetic/polytime_cost/all_n/random_split_150_2_k40.txt 27.0 1416
../data/synthetic/polytime_cost/all_n/random_split_200_8_k80.txt 53.0 3252
../data/synthetic/polytime_cost/all_n/random_split_120_1_k70.txt 38.0 2029
../data/synthetic/polytime_cost/all_n/random_split_70_4_k60.txt 30.0 711
../data/synthetic/polytime_cost/all_n/random_split_80_3_k60.txt 36.0 963
../data/synthetic/polytime_cost/all_n/random_split_90_2_k60.txt 34.0 1440
../data/synthetic/polytime_cost/all_n/random_split_30_7_k20.txt 15.0 170
../data/synthetic/polytime_cost/all_n/random_split_10_1_k70.txt 4.0 39
../data/synthetic/polytime_cost/all_n/random_split_40_2_k60.txt 29.0 301
../data/synthetic/polytime_cost/all_n/random_split_200_2_k70.txt 37.0 2243
../data/synthetic/polytime_cost/all_n/random_split_170_8_k50.txt 29.0 2528
../data/synthetic/polytime_cost/all_n/random_split_30_1_k50.txt 25.0 147
../data/synthetic/polytime_cost/all_n/random_split_190_7_k60.txt 37.0 2700
../data/synthetic/polytime_cost/all_n/random_split_30_6_k50.txt 29.0 151
../data/synthetic/polytime_cost/all_n/random_split_30_2_k30.txt 15.0 146
../data/synthetic/polytime_cost/all_n/random_split_50_3_k60.txt 29.0 579
../data/synthetic/polytime_cost/all_n/random_split_180_7_k100.txt 76.0 2927
../data/synthetic/polytime_cost/all_n/random_split_200_1_k40.txt 23.0 3011
../data/synthetic/polytime_cost/all_n/random_split_100_4_k70.txt 40.0 1324
../data/synthetic/polytime_cost/all_n/random_split_10_3_k60.txt 7.0 58
../data/synthetic/polytime_cost/all_n/random_split_190_1_k70.txt 46.0 2906
../data/synthetic/polytime_cost/all_n/random_split_200_6_k100.txt 72.0 2997
../data/synthetic/polytime_cost/all_n/random_split_160_8_k20.txt 12.0 2554
../data/synthetic/polytime_cost/all_n/random_split_80_6_k30.txt 21.0 1103
../data/synthetic/polytime_cost/all_n/random_split_200_6_k40.txt 28.0 2642
../data/synthetic/polytime_cost/all_n/random_split_40_6_k60.txt 38.0 273
../data/synthetic/polytime_cost/all_n/random_split_160_7_k90.txt 60.0 1968
../data/synthetic/polytime_cost/all_n/random_split_60_3_k10.txt 7.0 982
../data/synthetic/polytime_cost/all_n/random_split_170_5_k70.txt 40.0 2052
../data/synthetic/polytime_cost/all_n/random_split_140_7_k60.txt 46.0 1755
../data/synthetic/polytime_cost/all_n/random_split_50_3_k70.txt 32.0 464
../data/synthetic/polytime_cost/all_n/random_split_200_5_k50.txt 36.0 2469
../data/synthetic/polytime_cost/all_n/random_split_70_7_k90.txt 61.0 868
../data/synthetic/polytime_cost/all_n/random_split_10_8_k90.txt 9.0 45
../data/synthetic/polytime_cost/all_n/random_split_200_6_k60.txt 50.0 2842
../data/synthetic/polytime_cost/all_n/random_split_70_5_k70.txt 44.0 892
../data/synthetic/polytime_cost/all_n/random_split_30_8_k80.txt 32.0 152
../data/synthetic/polytime_cost/all_n/random_split_90_7_k100.txt 56.0 1446
../data/synthetic/polytime_cost/all_n/random_split_200_8_k40.txt 25.0 2582
../data/synthetic/polytime_cost/all_n/random_split_130_1_k10.txt 5.0 1672
../data/synthetic/polytime_cost/all_n/random_split_80_8_k60.txt 41.0 1257
../data/synthetic/polytime_cost/all_n/random_split_40_6_k90.txt 56.0 193
../data/synthetic/polytime_cost/all_n/random_split_200_1_k60.txt 34.0 3053
../data/synthetic/polytime_cost/all_n/random_split_140_4_k40.txt 25.0 1955
../data/synthetic/polytime_cost/all_n/random_split_160_1_k80.txt 48.0 2231
../data/synthetic/polytime_cost/all_n/random_split_200_3_k40.txt 30.0 3277
../data/synthetic/polytime_cost/all_n/random_split_180_7_k60.txt 39.0 2763
../data/synthetic/polytime_cost/all_n/random_split_10_7_k40.txt 6.0 44
../data/synthetic/polytime_cost/all_n/random_split_90_6_k70.txt 55.0 1213
../data/synthetic/polytime_cost/all_n/random_split_130_7_k100.txt 59.0 1458
../data/synthetic/polytime_cost/all_n/random_split_20_7_k100.txt 32.0 88
../data/synthetic/polytime_cost/all_n/random_split_130_7_k80.txt 46.0 2203
../data/synthetic/polytime_cost/all_n/random_split_160_3_k60.txt 29.0 2622
../data/synthetic/polytime_cost/all_n/random_split_180_6_k60.txt 48.0 1689
../data/synthetic/polytime_cost/all_n/random_split_130_8_k20.txt 15.0 1447
../data/synthetic/polytime_cost/all_n/random_split_180_8_k90.txt 63.0 2481
../data/synthetic/polytime_cost/all_n/random_split_110_5_k90.txt 71.0 1131
../data/synthetic/polytime_cost/all_n/random_split_60_6_k100.txt 69.0 858
../data/synthetic/polytime_cost/all_n/random_split_70_1_k50.txt 29.0 810
../data/synthetic/polytime_cost/all_n/random_split_20_6_k80.txt 21.0 66
../data/synthetic/polytime_cost/all_n/random_split_140_4_k90.txt 53.0 1906
../data/synthetic/polytime_cost/all_n/random_split_90_8_k20.txt 12.0 1081
../data/synthetic/polytime_cost/all_n/random_split_70_8_k90.txt 58.0 1180
../data/synthetic/polytime_cost/all_n/random_split_80_6_k50.txt 26.0 1133
../data/synthetic/polytime_cost/all_n/random_split_150_7_k90.txt 55.0 1780
../data/synthetic/polytime_cost/all_n/random_split_190_5_k80.txt 53.0 2716
../data/synthetic/polytime_cost/all_n/random_split_110_5_k40.txt 27.0 1206
../data/synthetic/polytime_cost/all_n/random_split_80_2_k100.txt 63.0 1072
../data/synthetic/polytime_cost/all_n/random_split_110_7_k100.txt 66.0 1520
../data/synthetic/polytime_cost/all_n/random_split_190_8_k80.txt 54.0 2789
../data/synthetic/polytime_cost/all_n/random_split_50_3_k50.txt 28.0 432
../data/synthetic/polytime_cost/all_n/random_split_130_2_k40.txt 24.0 1991
../data/synthetic/polytime_cost/all_n/random_split_60_8_k100.txt 55.0 1012
../data/synthetic/polytime_cost/all_n/random_split_200_4_k50.txt 24.0 2980
../data/synthetic/polytime_cost/all_n/random_split_100_6_k50.txt 40.0 1531
../data/synthetic/polytime_cost/all_n/random_split_170_4_k60.txt 31.0 1968
../data/synthetic/polytime_cost/all_n/random_split_30_2_k40.txt 15.0 160
../data/synthetic/polytime_cost/all_n/random_split_100_7_k30.txt 21.0 1214
../data/synthetic/polytime_cost/all_n/random_split_40_4_k20.txt 12.0 226
../data/synthetic/polytime_cost/all_n/random_split_20_7_k20.txt 11.0 58
../data/synthetic/polytime_cost/all_n/random_split_180_4_k90.txt 53.0 2656
../data/synthetic/polytime_cost/all_n/random_split_80_6_k60.txt 46.0 1058
../data/synthetic/polytime_cost/all_n/random_split_110_4_k50.txt 30.0 1839
../data/synthetic/polytime_cost/all_n/random_split_50_2_k30.txt 20.0 384
../data/synthetic/polytime_cost/all_n/random_split_100_5_k20.txt 20.0 1614
../data/synthetic/polytime_cost/all_n/random_split_20_8_k70.txt 34.0 107
../data/synthetic/polytime_cost/all_n/random_split_40_8_k40.txt 22.0 285
../data/synthetic/polytime_cost/all_n/random_split_30_1_k70.txt 25.0 162
../data/synthetic/polytime_cost/all_n/random_split_190_8_k30.txt 21.0 2935
../data/synthetic/polytime_cost/all_n/random_split_40_5_k60.txt 37.0 283
../data/synthetic/polytime_cost/all_n/random_split_150_6_k60.txt 43.0 1645
../data/synthetic/polytime_cost/all_n/random_split_180_5_k80.txt 66.0 2565
../data/synthetic/polytime_cost/all_n/random_split_70_3_k40.txt 23.0 881
../data/synthetic/polytime_cost/all_n/random_split_30_5_k20.txt 16.0 151
../data/synthetic/polytime_cost/all_n/random_split_90_6_k100.txt 83.0 948
../data/synthetic/polytime_cost/all_n/random_split_40_5_k10.txt 7.0 284
../data/synthetic/polytime_cost/all_n/random_split_120_8_k30.txt 16.0 1476
../data/synthetic/polytime_cost/all_n/random_split_140_3_k40.txt 22.0 1731
../data/synthetic/polytime_cost/all_n/random_split_110_2_k40.txt 20.0 1335
../data/synthetic/polytime_cost/all_n/random_split_90_1_k80.txt 34.0 1025
../data/synthetic/polytime_cost/all_n/random_split_170_2_k60.txt 46.0 2132
../data/synthetic/polytime_cost/all_n/random_split_200_7_k30.txt 26.0 2879
../data/synthetic/polytime_cost/all_n/random_split_130_7_k20.txt 19.0 1284
../data/synthetic/polytime_cost/all_n/random_split_140_2_k100.txt 45.0 2182
../data/synthetic/polytime_cost/all_n/random_split_150_1_k60.txt 37.0 1698
../data/synthetic/polytime_cost/all_n/random_split_150_5_k30.txt 25.0 2022
../data/synthetic/polytime_cost/all_n/random_split_30_4_k50.txt 16.0 140
../data/synthetic/polytime_cost/all_n/random_split_160_4_k100.txt 62.0 2531
../data/synthetic/polytime_cost/all_n/random_split_110_3_k50.txt 30.0 1426
../data/synthetic/polytime_cost/all_n/random_split_150_6_k40.txt 29.0 2074
../data/synthetic/polytime_cost/all_n/random_split_100_2_k20.txt 13.0 1168
../data/synthetic/polytime_cost/all_n/random_split_140_1_k50.txt 27.0 2066
../data/synthetic/polytime_cost/all_n/random_split_190_2_k80.txt 35.0 2813
../data/synthetic/polytime_cost/all_n/random_split_70_1_k90.txt 45.0 853
../data/synthetic/polytime_cost/all_n/random_split_20_6_k40.txt 16.0 80
../data/synthetic/polytime_cost/all_n/random_split_80_7_k10.txt 8.0 1175
../data/synthetic/polytime_cost/all_n/random_split_100_4_k100.txt 59.0 1359
../data/synthetic/polytime_cost/all_n/random_split_60_6_k70.txt 53.0 964
../data/synthetic/polytime_cost/all_n/random_split_110_6_k30.txt 27.0 1244
../data/synthetic/polytime_cost/all_n/random_split_140_7_k70.txt 49.0 2022
../data/synthetic/polytime_cost/all_n/random_split_50_2_k40.txt 26.0 410
../data/synthetic/polytime_cost/all_n/random_split_10_4_k70.txt 3.0 42
../data/synthetic/polytime_cost/all_n/random_split_140_8_k60.txt 40.0 1565
../data/synthetic/polytime_cost/all_n/random_split_20_2_k30.txt 8.0 56
../data/synthetic/polytime_cost/all_n/random_split_50_3_k100.txt 55.0 619
../data/synthetic/polytime_cost/all_n/random_split_130_4_k60.txt 32.0 1681
../data/synthetic/polytime_cost/all_n/random_split_160_2_k20.txt 11.0 1841
../data/synthetic/polytime_cost/all_n/random_split_20_6_k20.txt 12.0 82
../data/synthetic/polytime_cost/all_n/random_split_80_8_k100.txt 59.0 954
../data/synthetic/polytime_cost/all_n/random_split_40_7_k80.txt 53.0 312
../data/synthetic/polytime_cost/all_n/random_split_70_7_k100.txt 56.0 944
../data/synthetic/polytime_cost/all_n/random_split_190_1_k50.txt 39.0 2376
../data/synthetic/polytime_cost/all_n/random_split_150_6_k50.txt 40.0 2031
../data/synthetic/polytime_cost/all_n/random_split_140_7_k50.txt 30.0 1925
../data/synthetic/polytime_cost/all_n/random_split_170_4_k20.txt 17.0 2130
../data/synthetic/polytime_cost/all_n/random_split_10_4_k40.txt 5.0 52
../data/synthetic/polytime_cost/all_n/random_split_80_3_k20.txt 12.0 931
../data/synthetic/polytime_cost/all_n/random_split_40_8_k50.txt 33.0 279
../data/synthetic/polytime_cost/all_n/random_split_150_4_k20.txt 11.0 2094
../data/synthetic/polytime_cost/all_n/random_split_70_1_k70.txt 36.0 766
../data/synthetic/polytime_cost/all_n/random_split_110_1_k30.txt 18.0 1261
../data/synthetic/polytime_cost/all_n/random_split_190_6_k60.txt 49.0 2179
../data/synthetic/polytime_cost/all_n/random_split_150_2_k90.txt 52.0 1823
../data/synthetic/polytime_cost/all_n/random_split_50_4_k100.txt 48.0 456
../data/synthetic/polytime_cost/all_n/random_split_80_7_k80.txt 56.0 911
../data/synthetic/polytime_cost/all_n/random_split_40_7_k70.txt 47.0 263
../data/synthetic/polytime_cost/all_n/random_split_90_2_k100.txt 68.0 1423
../data/synthetic/polytime_cost/all_n/random_split_10_2_k80.txt 3.0 43
../data/synthetic/polytime_cost/all_n/random_split_150_1_k80.txt 40.0 2312
../data/synthetic/polytime_cost/all_n/random_split_180_3_k100.txt 64.0 2307
../data/synthetic/polytime_cost/all_n/random_split_70_2_k10.txt 9.0 1091
../data/synthetic/polytime_cost/all_n/random_split_180_7_k90.txt 57.0 2161
../data/synthetic/polytime_cost/all_n/random_split_160_5_k30.txt 22.0 2207
../data/synthetic/polytime_cost/all_n/random_split_90_1_k50.txt 23.0 1295
../data/synthetic/polytime_cost/all_n/random_split_90_8_k70.txt 50.0 1136
../data/synthetic/polytime_cost/all_n/random_split_180_3_k10.txt 5.0 3047
../data/synthetic/polytime_cost/all_n/random_split_70_5_k60.txt 47.0 1175
../data/synthetic/polytime_cost/all_n/random_split_30_2_k70.txt 36.0 183
../data/synthetic/polytime_cost/all_n/random_split_110_1_k90.txt 51.0 1554
../data/synthetic/polytime_cost/all_n/random_split_180_4_k80.txt 56.0 2533
../data/synthetic/polytime_cost/all_n/random_split_140_3_k50.txt 38.0 2033
../data/synthetic/polytime_cost/all_n/random_split_80_1_k70.txt 34.0 1007
../data/synthetic/polytime_cost/all_n/random_split_50_4_k70.txt 32.0 389
../data/synthetic/polytime_cost/all_n/random_split_20_6_k10.txt 5.0 55
../data/synthetic/polytime_cost/all_n/random_split_10_2_k70.txt 2.0 35
../data/synthetic/polytime_cost/all_n/random_split_130_3_k30.txt 15.0 1826
../data/synthetic/polytime_cost/all_n/random_split_90_1_k20.txt 4.0 1121
../data/synthetic/polytime_cost/all_n/random_split_130_1_k30.txt 17.0 1628
../data/synthetic/polytime_cost/all_n/random_split_70_6_k10.txt 8.0 1077
../data/synthetic/polytime_cost/all_n/random_split_150_6_k10.txt 7.0 1441
../data/synthetic/polytime_cost/all_n/random_split_190_5_k70.txt 51.0 2193
../data/synthetic/polytime_cost/all_n/random_split_80_6_k40.txt 30.0 1072
../data/synthetic/polytime_cost/all_n/random_split_160_7_k50.txt 34.0 1707
../data/synthetic/polytime_cost/all_n/random_split_70_1_k30.txt 17.0 929
../data/synthetic/polytime_cost/all_n/random_split_20_4_k50.txt 17.0 68
../data/synthetic/polytime_cost/all_n/random_split_30_2_k20.txt 13.0 160
../data/synthetic/polytime_cost/all_n/random_split_20_6_k70.txt 26.0 92
../data/synthetic/polytime_cost/all_n/random_split_130_8_k80.txt 61.0 1687
../data/synthetic/polytime_cost/all_n/random_split_20_7_k30.txt 14.0 86
../data/synthetic/polytime_cost/all_n/random_split_40_1_k30.txt 17.0 307
../data/synthetic/polytime_cost/all_n/random_split_20_1_k30.txt 10.0 96
../data/synthetic/polytime_cost/all_n/random_split_80_4_k100.txt 53.0 1034
../data/synthetic/polytime_cost/all_n/random_split_110_1_k10.txt 5.0 1520
../data/synthetic/polytime_cost/all_n/random_split_30_2_k10.txt 7.0 117
../data/synthetic/polytime_cost/all_n/random_split_20_6_k100.txt 25.0 85
../data/synthetic/polytime_cost/all_n/random_split_150_2_k20.txt 16.0 1891
../data/synthetic/polytime_cost/all_n/random_split_180_7_k20.txt 13.0 2654
../data/synthetic/polytime_cost/all_n/random_split_180_4_k40.txt 23.0 2227
../data/synthetic/polytime_cost/all_n/random_split_160_1_k50.txt 20.0 2097
../data/synthetic/polytime_cost/all_n/random_split_50_4_k60.txt 34.0 432
../data/synthetic/polytime_cost/all_n/random_split_30_8_k70.txt 51.0 145
../data/synthetic/polytime_cost/all_n/random_split_120_5_k50.txt 35.0 1345
../data/synthetic/polytime_cost/all_n/random_split_70_1_k40.txt 20.0 1104
../data/synthetic/polytime_cost/all_n/random_split_50_1_k40.txt 26.0 536
../data/synthetic/polytime_cost/all_n/random_split_10_7_k30.txt 7.0 52
../data/synthetic/polytime_cost/all_n/random_split_140_7_k90.txt 60.0 1940
../data/synthetic/polytime_cost/all_n/random_split_30_7_k10.txt 6.0 148
../data/synthetic/polytime_cost/all_n/random_split_90_1_k100.txt 55.0 1019
../data/synthetic/polytime_cost/all_n/random_split_30_3_k40.txt 23.0 126
../data/synthetic/polytime_cost/all_n/random_split_150_2_k10.txt 8.0 2226
../data/synthetic/polytime_cost/all_n/random_split_100_3_k60.txt 29.0 1302
../data/synthetic/polytime_cost/all_n/random_split_120_2_k40.txt 31.0 1328
../data/synthetic/polytime_cost/all_n/random_split_160_8_k60.txt 40.0 1856
../data/synthetic/polytime_cost/all_n/random_split_30_7_k50.txt 34.0 162
../data/synthetic/polytime_cost/all_n/random_split_50_8_k100.txt 54.0 469
../data/synthetic/polytime_cost/all_n/random_split_20_4_k30.txt 9.0 88
../data/synthetic/polytime_cost/all_n/random_split_130_3_k80.txt 53.0 2072
../data/synthetic/polytime_cost/all_n/random_split_160_7_k100.txt 70.0 1806
../data/synthetic/polytime_cost/all_n/random_split_50_5_k20.txt 12.0 403
../data/synthetic/polytime_cost/all_n/random_split_90_1_k40.txt 18.0 962
../data/synthetic/polytime_cost/all_n/random_split_20_3_k70.txt 16.0 88
../data/synthetic/polytime_cost/all_n/random_split_130_3_k100.txt 55.0 1397
../data/synthetic/polytime_cost/all_n/random_split_90_3_k10.txt 7.0 1057
../data/synthetic/polytime_cost/all_n/random_split_90_7_k90.txt 63.0 970
../data/synthetic/polytime_cost/all_n/random_split_160_6_k100.txt 73.0 2154
../data/synthetic/polytime_cost/all_n/random_split_140_6_k50.txt 43.0 1797
../data/synthetic/polytime_cost/all_n/random_split_190_8_k100.txt 70.0 3058
../data/synthetic/polytime_cost/all_n/random_split_90_5_k80.txt 44.0 1476
../data/synthetic/polytime_cost/all_n/random_split_110_3_k30.txt 17.0 1814
../data/synthetic/polytime_cost/all_n/random_split_100_2_k30.txt 23.0 1474
../data/synthetic/polytime_cost/all_n/random_split_80_2_k90.txt 47.0 1169
../data/synthetic/polytime_cost/all_n/random_split_20_5_k20.txt 8.0 82
../data/synthetic/polytime_cost/all_n/random_split_150_3_k40.txt 26.0 1605
../data/synthetic/polytime_cost/all_n/random_split_40_5_k70.txt 42.0 252
../data/synthetic/polytime_cost/all_n/random_split_150_3_k20.txt 12.0 1712
../data/synthetic/polytime_cost/all_n/random_split_70_8_k10.txt 1.0 384
../data/synthetic/polytime_cost/all_n/random_split_200_1_k20.txt 11.0 3378
../data/synthetic/polytime_cost/all_n/random_split_90_5_k60.txt 42.0 1131
../data/synthetic/polytime_cost/all_n/random_split_100_3_k70.txt 42.0 1285
../data/synthetic/polytime_cost/all_n/random_split_60_3_k90.txt 42.0 978
../data/synthetic/polytime_cost/all_n/random_split_100_2_k100.txt 49.0 1584
../data/synthetic/polytime_cost/all_n/random_split_120_3_k30.txt 15.0 1407
../data/synthetic/polytime_cost/all_n/random_split_80_7_k100.txt 75.0 1238
../data/synthetic/polytime_cost/all_n/random_split_60_7_k70.txt 48.0 860
../data/synthetic/polytime_cost/all_n/random_split_170_8_k90.txt 61.0 2379
../data/synthetic/polytime_cost/all_n/random_split_110_5_k50.txt 35.0 1293
../data/synthetic/polytime_cost/all_n/random_split_10_3_k30.txt 2.0 37
../data/synthetic/polytime_cost/all_n/random_split_120_2_k80.txt 35.0 1165
../data/synthetic/polytime_cost/all_n/random_split_120_6_k50.txt 38.0 1467
../data/synthetic/polytime_cost/all_n/random_split_30_3_k60.txt 22.0 173
../data/synthetic/polytime_cost/all_n/random_split_150_8_k100.txt 74.0 2342
../data/synthetic/polytime_cost/all_n/random_split_120_5_k80.txt 57.0 1602
../data/synthetic/polytime_cost/all_n/random_split_10_1_k100.txt 1.0 33
../data/synthetic/polytime_cost/all_n/random_split_60_1_k100.txt 46.0 817
../data/synthetic/polytime_cost/all_n/random_split_100_2_k40.txt 25.0 1275
../data/synthetic/polytime_cost/all_n/random_split_20_5_k50.txt 26.0 97
../data/synthetic/polytime_cost/all_n/random_split_160_3_k20.txt 13.0 2330
../data/synthetic/polytime_cost/all_n/random_split_100_4_k50.txt 30.0 1456
../data/synthetic/polytime_cost/all_n/random_split_30_7_k80.txt 57.0 188
../data/synthetic/polytime_cost/all_n/random_split_120_5_k70.txt 54.0 1938
../data/synthetic/polytime_cost/all_n/random_split_150_5_k50.txt 39.0 1811
../data/synthetic/polytime_cost/all_n/random_split_70_2_k60.txt 29.0 836
../data/synthetic/polytime_cost/all_n/random_split_70_7_k60.txt 39.0 978
../data/synthetic/polytime_cost/all_n/random_split_40_5_k90.txt 61.0 207
../data/synthetic/polytime_cost/all_n/random_split_60_1_k40.txt 20.0 844
../data/synthetic/polytime_cost/all_n/random_split_10_4_k100.txt 5.0 38
../data/synthetic/polytime_cost/all_n/random_split_40_4_k100.txt 32.0 198
../data/synthetic/polytime_cost/all_n/random_split_170_7_k50.txt 40.0 2526
../data/synthetic/polytime_cost/all_n/random_split_140_2_k20.txt 12.0 1690
../data/synthetic/polytime_cost/all_n/random_split_120_7_k60.txt 36.0 1947
../data/synthetic/polytime_cost/all_n/random_split_80_5_k10.txt 7.0 1265
../data/synthetic/polytime_cost/all_n/random_split_30_2_k90.txt 33.0 185
../data/synthetic/polytime_cost/all_n/random_split_120_7_k40.txt 21.0 1444
../data/synthetic/polytime_cost/all_n/random_split_160_7_k80.txt 58.0 2214
../data/synthetic/polytime_cost/all_n/random_split_160_3_k40.txt 27.0 2098
../data/synthetic/polytime_cost/all_n/random_split_100_5_k50.txt 35.0 1030
../data/synthetic/polytime_cost/all_n/random_split_200_1_k80.txt 41.0 2708
../data/synthetic/polytime_cost/all_n/random_split_140_5_k60.txt 52.0 1846
../data/synthetic/polytime_cost/all_n/random_split_130_6_k90.txt 64.0 1745
../data/synthetic/polytime_cost/all_n/random_split_160_3_k10.txt 7.0 2217
../data/synthetic/polytime_cost/all_n/random_split_200_3_k80.txt 56.0 2703
../data/synthetic/polytime_cost/all_n/random_split_50_2_k50.txt 33.0 495
../data/synthetic/polytime_cost/all_n/random_split_130_3_k40.txt 14.0 1624
../data/synthetic/polytime_cost/all_n/random_split_140_5_k80.txt 67.0 1891
../data/synthetic/polytime_cost/all_n/random_split_170_3_k20.txt 12.0 2168
../data/synthetic/polytime_cost/all_n/random_split_100_8_k90.txt 56.0 1615
../data/synthetic/polytime_cost/all_n/random_split_190_7_k30.txt 15.0 2729
../data/synthetic/polytime_cost/all_n/random_split_150_8_k50.txt 32.0 1895
../data/synthetic/polytime_cost/all_n/random_split_140_4_k30.txt 22.0 1603
../data/synthetic/polytime_cost/all_n/random_split_180_5_k40.txt 34.0 2368
../data/synthetic/polytime_cost/all_n/random_split_80_3_k100.txt 62.0 1125
../data/synthetic/polytime_cost/all_n/random_split_140_1_k10.txt 6.0 1853
../data/synthetic/polytime_cost/all_n/random_split_40_6_k40.txt 26.0 288
../data/synthetic/polytime_cost/all_n/random_split_70_4_k20.txt 10.0 873
../data/synthetic/polytime_cost/all_n/random_split_140_1_k90.txt 43.0 1491
../data/synthetic/polytime_cost/all_n/random_split_70_2_k40.txt 28.0 708
../data/synthetic/polytime_cost/all_n/random_split_10_6_k50.txt 11.0 42
../data/synthetic/polytime_cost/all_n/random_split_60_6_k10.txt 3.0 907
../data/synthetic/polytime_cost/all_n/random_split_70_6_k90.txt 57.0 704
../data/synthetic/polytime_cost/all_n/random_split_180_7_k50.txt 36.0 2736
../data/synthetic/polytime_cost/all_n/random_split_70_5_k20.txt 10.0 1181
../data/synthetic/polytime_cost/all_n/random_split_200_5_k10.txt 6.0 2135
../data/synthetic/polytime_cost/all_n/random_split_170_4_k100.txt 52.0 1636
../data/synthetic/polytime_cost/all_n/random_split_130_3_k90.txt 53.0 1974
../data/synthetic/polytime_cost/all_n/random_split_180_1_k20.txt 14.0 3209
../data/synthetic/polytime_cost/all_n/random_split_40_7_k40.txt 25.0 271
../data/synthetic/polytime_cost/all_n/random_split_180_8_k80.txt 54.0 2989
../data/synthetic/polytime_cost/all_n/random_split_10_8_k60.txt 10.0 53
../data/synthetic/polytime_cost/all_n/random_split_180_5_k20.txt 15.0 3021
../data/synthetic/polytime_cost/all_n/random_split_30_4_k10.txt 6.0 146
../data/synthetic/polytime_cost/all_n/random_split_120_8_k10.txt 3.0 1589
../data/synthetic/polytime_cost/all_n/random_split_140_5_k100.txt 70.0 1959
../data/synthetic/polytime_cost/all_n/random_split_140_8_k100.txt 60.0 2065
../data/synthetic/polytime_cost/all_n/random_split_130_1_k80.txt 56.0 1541
../data/synthetic/polytime_cost/all_n/random_split_60_1_k10.txt 5.0 745
../data/synthetic/polytime_cost/all_n/random_split_100_3_k20.txt 15.0 1056
../data/synthetic/polytime_cost/all_n/random_split_140_5_k10.txt 10.0 1387
../data/synthetic/polytime_cost/all_n/random_split_60_5_k70.txt 50.0 1023
../data/synthetic/polytime_cost/all_n/random_split_70_6_k100.txt 70.0 1177
../data/synthetic/polytime_cost/all_n/random_split_10_5_k70.txt 12.0 66
../data/synthetic/polytime_cost/all_n/random_split_130_3_k20.txt 9.0 1699
../data/synthetic/polytime_cost/all_n/random_split_50_7_k20.txt 17.0 392
